step,sim_time_sec,t_zone_c,t_amb_c,p_total_w,a0,a1,t_supply_cmd_c,fan_cmd_u,controller_source,prev_t_zone_c
43,299700.0,18.135797903209664,-16.373070790816314,198.15261423945446,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.89968952226195
44,300600.0,18.33539283166789,-16.265688775510228,235.01602251739996,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.135797903209664
45,301500.0,18.51102037844595,-16.225462372448987,267.45538603753215,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.33539283166789
46,302400.0,18.680769495815923,-16.100000000000023,298.8115673549417,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.51102037844595
47,303300.0,18.852563261107605,-15.867091836734687,330.5479642842347,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.680769495815923
48,304200.0,19.024318726741853,-15.60612244897959,362.27943589306324,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.852563261107605
49,305100.0,19.189128236969395,-15.317091836734676,392.7296295881541,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.024318726741853
50,306000.0,19.334239279703297,-15.0,419.5422782522005,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.189128236969395
51,306900.0,19.46615758725926,-14.284750566893422,443.9179466673171,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.334239279703297
52,307800.0,19.59613230465834,-13.148790627362075,467.9336471859557,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.46615758725926
53,308700.0,19.71231663342195,-12.113435374149674,489.40085776035414,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.59613230465834
54,309600.0,19.79807451102789,-11.699999999999989,505.24790746815665,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.71231663342195
55,310500.0,19.847655160150907,-11.840196078431347,514.4133684689582,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.79807451102789
56,311400.0,19.88078318045632,-12.094226579520694,520.5400013736695,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.847655160150907
57,312300.0,19.901242186688023,-12.426143790849665,524.3261286321591,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.88078318045632
58,313200.0,19.90078947914907,-12.800000000000011,524.2479538201886,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.901242186688023
59,314100.0,19.858438809149845,-13.17941176470589,516.4278468984882,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.90078947914907
60,315000.0,19.77088848028842,-13.562254901960785,500.25574013860444,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.858438809149845
61,315900.0,19.64687768570309,-13.96397058823527,477.3455006611548,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.77088848028842
62,316800.0,19.477390049410758,-14.399999999999977,446.03035856415323,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.64687768570309
63,317700.0,19.27743879272208,-14.901171874999989,409.0840214483561,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.477390049410758
64,318600.0,19.055907094769054,-15.469791666666652,368.14857261256714,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.27743879272208
65,319500.0,18.851640443681617,-16.078515625000023,330.4026191198712,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.055907094769054
66,320400.0,18.671543183943356,-16.69999999999999,297.1227750392777,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.851640443681617
67,321300.0,18.505617647900863,-17.50566406249999,266.4615721413703,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.671543183943356
68,322200.0,18.346999425076945,-18.50468749999999,237.15081735983784,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.505617647900863
69,323100.0,18.203053080517407,-19.426367187500006,210.5521984950825,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.346999425076945
70,324000.0,18.072860429661546,-20.0,186.49659914876318,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.203053080517407
71,324900.0,17.517199451829015,-20.194648437500007,470.67057053226597,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.072860429661546
72,325800.0,17.376385676126972,-20.2096875,557.2795800814429,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.517199451829015
73,326700.0,17.256141714898376,-20.11988281250001,631.2122522481955,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.376385676126972
74,327600.0,17.149376236868648,-20.0,696.8427699962299,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.256141714898376
75,328500.0,17.050874639762185,-19.85374999999999,757.3849788848752,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.149376236868648
76,329400.0,16.95767366027394,-19.669999999999987,814.6643969865681,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.050874639762185
77,330300.0,16.866943215768686,-19.50125,870.4244393011019,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.95767366027394
78,331200.0,16.776703492238937,-19.400000000000006,925.8842885491498,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.866943215768686
79,332100.0,16.68382574169351,-19.48942307692306,982.9702963590237,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.776703492238937
80,333000.0,16.586950305789742,-19.738461538461536,1042.517075459983,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.68382574169351
81,333900.0,16.490727170922526,-19.968269230769238,1101.6606824017288,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.586950305789742
82,334800.0,16.40191724791339,-20.0,1156.2408048096333,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.490727170922526
83,335700.0,16.324844131269572,-19.859671945701365,1203.600060367379,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.40191724791339
84,336600.0,16.253661520937953,-19.702714932126696,1247.3384238271863,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.324844131269572
85,337500.0,16.186660445803568,-19.544400452488674,1288.5086786027157,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.253661520937953
86,338400.0,16.123208808233244,-19.400000000000006,1327.5004690964702,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.186660445803568
87,339300.0,16.06322608770938,-19.268910845588238,1364.363451590825,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.123208808233244
88,340200.0,16.011422136841645,-19.14111519607843,1396.1992057814393,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.06322608770938
89,341100.0,15.967553450662194,-19.017761948529426,1423.1560433843104,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.011422136841645
90,342000.0,15.927265376984735,-18.900000000000006,1447.9115573077088,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.967553450662194
91,342900.0,15.881069074382708,-18.847823660714283,1476.2994411859866,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.927265376984735
92,343800.0,15.827436108727113,-18.875446428571422,1509.2641078678698,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.881069074382708
93,344700.0,15.769628176888375,-18.915345982142867,1544.806153677029,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.827436108727113
94,345600.0,15.71088337113207,-18.900000000000006,1580.9363319959314,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.769628176888375
95,346500.0,15.655149231911594,-18.721146616541347,1615.2208384557136,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.71088337113207
96,347400.0,15.60310825596082,-18.396867167919794,1647.2335380280717,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.655149231911594
97,348300.0,15.554819163653974,-18.04915413533834,1676.937210563504,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.60310825596082
98,349200.0,15.509078857600684,-17.80000000000001,1705.0711643290279,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.554819163653974
99,350100.0,15.462992883270374,-17.77919407894737,1733.4172453105082,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.509078857600684
100,351000.0,15.41757607354549,-17.945394736842104,1761.3518548300362,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.462992883270374
101,351900.0,15.374728556389869,-18.163898026315792,1787.7050658822743,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.41757607354549
102,352800.0,15.333040065794478,-18.30000000000001,1813.3435909353661,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.374728556389869
103,353700.0,15.287611722831116,-18.14474381625442,1841.2799987855587,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.333040065794478
104,354600.0,15.2419966572416,-17.652650176678435,1869.3300461266135,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.287611722831116
105,355500.0,15.208223175485955,-16.934231448763228,1890.0973775072678,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.2419966572416
106,356400.0,15.191248512086133,-16.100000000000023,1900.5339213840437,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.208223175485955
107,357300.0,15.23018559783742,-13.380603181586935,1876.5776836158914,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.191248512086133
108,358200.0,15.380873225275536,-8.453575504255411,1783.897702425203,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.23018559783742
109,359100.0,15.57994173309254,-3.5997600747961656,1661.4813077615554,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.380873225275536
110,360000.0,15.738862519141549,-1.1000000000000227,1563.7551332588755,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.57994173309254
111,360900.0,15.768384619869778,-2.465969081922367,1545.5940500525246,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.738862519141549
112,361800.0,15.66228878714503,-6.1883689136607245,1610.850022494672,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.768384619869778
113,362700.0,15.490492000763538,-10.016584288568708,1716.5208267304774,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.66228878714503
114,363600.0,15.347884502351405,-11.699999999999989,1804.2280474361728,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.490492000763538
115,364500.0,15.299164792963609,-11.249807760185547,1834.1827971213927,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.347884502351405
116,365400.0,15.290775251914624,-10.447009883017358,1839.336971814609,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.299164792963609
117,366300.0,15.296143349992178,-9.695707064340468,1836.0362275589061,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.290775251914624
118,367200.0,15.295234282348304,-9.399999999999977,1836.6036677487177,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.296143349992178
119,368100.0,15.268439929240515,-9.86457889125802,1853.0968125558675,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.295234282348304
120,369000.0,15.21743652679396,-10.713752665245181,1884.4818994538125,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.268439929240515
121,369900.0,15.163346973311945,-11.331050106609837,1917.7652570690097,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.21743652679396
122,370800.0,15.13499425955905,-11.100000000000023,1935.2171508898455,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.163346973311945
123,371700.0,15.156064645636832,-9.939285714285688,1922.2723150110842,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.13499425955905
124,372600.0,15.225792333659342,-8.407142857142844,1879.4042421571505,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.156064645636832
125,373500.0,15.33580673124709,-6.846428571428589,1811.758633939657,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.225792333659342
126,374400.0,15.530192830840178,-5.600000000000023,1692.2138973575436,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.33580673124709
127,375300.0,16.243657701206814,-4.625,1253.2422316345762,-1.0,1.0,18.0,1.0,ppo_thermostatic,15.530192830840178
128,376200.0,16.55024423464306,-3.6499999999999773,1064.8014713885364,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.243657701206814
129,377100.0,16.80521298322509,-2.6750000000000114,908.0473981896345,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.55024423464306
130,378000.0,17.03169772215921,-1.6999999999999886,768.7609549148165,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.80521298322509
131,378900.0,17.222037859187026,-0.7250000000000227,651.6744584714404,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.03169772215921
132,379800.0,17.419983375308902,0.25,529.8736806874202,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.222037859187026
133,380700.0,17.630795798593795,1.2250000000000227,400.12078844065894,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.419983375308902
134,381600.0,17.848300196738194,2.1999999999999886,266.21446633089187,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.630795798593795
135,382500.0,18.07686886794545,2.971986607142867,187.3176650341163,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.848300196738194
136,383400.0,18.28776574213788,3.4669642857143117,226.28688340643208,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.07686886794545
137,384300.0,18.48595304830212,3.878459821428578,262.9165169674756,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.28776574213788
138,385200.0,18.677396958010092,4.399999999999977,298.30922376577075,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.48595304830212
139,386100.0,18.870828052097295,5.118415178571411,334.0687568333867,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.677396958010092
140,387000.0,19.069921471859573,5.908035714285688,370.8668503353442,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.870828052097295
141,387900.0,19.26834483598674,6.643638392857156,407.538221764564,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.069921471859573
142,388800.0,19.46682892394017,7.199999999999989,444.2279245399412,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.26834483598674
143,389700.0,19.661064878684783,7.625,480.141623102941,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.46682892394017
144,390600.0,19.849815383577493,8.050000000000011,515.0422335774863,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.661064878684783
145,391500.0,20.02676158374436,8.475000000000023,547.7613157741143,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.849815383577493
146,392400.0,20.18704824821623,8.899999999999977,577.400969668057,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.02676158374436
147,393300.0,20.337742063525184,9.324999999999989,605.2674575508809,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.18704824821623
148,394200.0,20.476400231717037,9.75,630.9089540586912,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.337742063525184
149,395100.0,20.60266742854884,10.175000000000011,654.259581569292,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.476400231717037
150,396000.0,20.715110466540466,10.600000000000023,675.0541883366006,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.60266742854884
151,396900.0,20.795393284599015,10.201562500000023,689.9165887983025,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.715110466540466
152,397800.0,20.819531716457504,8.737500000000011,694.4199024024267,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.795393284599015
153,398700.0,20.806643501023302,7.079687499999977,692.0826221734461,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.819531716457504
154,399600.0,20.78699272198196,6.100000000000023,688.487891457948,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.806643501023302
155,400500.0,20.776646591416466,5.903765368852476,686.6052336599658,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.78699272198196
156,401400.0,20.755128461320965,5.88504098360653,682.6520022543071,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.776646591416466
157,402300.0,20.70560756737018,5.848796106557359,673.5152447580368,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.755128461320965
158,403200.0,20.60554011078716,5.600000000000023,655.0247699425335,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.70560756737018
159,404100.0,20.455042283257114,5.140720022474852,627.2016900641435,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.60554011078716
160,405000.0,20.27243630621507,4.603668693812779,593.4346124622249,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.455042283257114
161,405900.0,20.10485450953763,3.9897830182443386,562.4416452056589,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.27243630621507
162,406800.0,19.955686559780077,3.3000000000000114,534.8495522397262,-1.0,1.0,18.0,1.0,ppo_thermostatic,20.10485450953763
163,407700.0,19.809331116890462,2.203326612903197,507.7672877373702,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.955686559780077
164,408600.0,19.65827380789517,0.7362903225806576,479.80537270852926,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.809331116890462
165,409500.0,19.5159033673296,-0.5488911290322562,453.44908233941896,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.65827380789517
166,410400.0,19.39931326209677,-1.1000000000000227,431.8688526518721,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.5159033673296
167,411300.0,18.874762176092304,-1.1000000000000227,334.71884142753527,-1.0,1.0,18.0,1.0,ppo_thermostatic,19.39931326209677
168,412200.0,18.756002294587574,-1.1000000000000227,312.75089708088854,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.874762176092304
169,413100.0,18.651932646877412,-1.1000000000000227,293.5077577515905,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.756002294587574
170,414000.0,18.55866357303711,-1.1000000000000227,276.2642164547471,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.651932646877412
171,414900.0,18.47447508428911,-1.1000000000000227,260.6972777022884,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.55866357303711
172,415800.0,18.39657095984785,-1.1000000000000227,246.29073081162664,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.47447508428911
173,416700.0,18.323428378915594,-1.1000000000000227,232.7667387952578,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.39657095984785
174,417600.0,18.2544157311155,-1.1000000000000227,220.01228540888178,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.323428378915594
175,418500.0,18.181986941891807,-1.4278846153846416,206.63131068011268,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.2544157311155
176,419400.0,18.09501699569381,-2.1576923076922867,190.56386738400207,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.181986941891807
177,420300.0,18.003481309068547,-2.908653846153868,173.65339378632353,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.09501699569381
178,421200.0,17.920718905738966,-3.3000000000000114,221.97253539390482,-1.0,1.0,18.0,1.0,ppo_thermostatic,18.003481309068547
179,422100.0,17.856221131138113,-3.168846153846175,261.67663669667195,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.920718905738966
180,423000.0,17.8064304989025,-2.7739743589743853,292.31692968420094,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.856221131138113
181,423900.0,17.76235414779285,-2.3671153846153743,319.438992478656,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.8064304989025
182,424800.0,17.714863707506197,-2.1999999999999886,348.6700416849842,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.76235414779285
183,425700.0,17.658006530368425,-2.314374999999984,383.6746440461724,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.714863707506197
184,426600.0,17.596082087219713,-2.5183333333333167,421.7995440601635,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.658006530368425
185,427500.0,17.5350036747879,-2.713124999999991,459.4016117901092,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.596082087219713
186,428400.0,17.479534151162227,-2.8000000000000114,493.5469018587934,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.5350036747879
187,429300.0,17.43378369387335,-2.6927989130434753,521.7089890831228,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.479534151162227
188,430200.0,17.397964765229062,-2.4641304347825894,543.7592382355375,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.43378369387335
189,431100.0,17.36706291125472,-2.2533967391304373,562.7812381039274,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.397964765229062
190,432000.0,17.334235792119614,-2.1999999999999886,582.9838445993928,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.36706291125472
191,432900.0,17.29264348255151,-2.378197010869542,608.5735701957382,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.334235792119614
192,433800.0,17.243898140830595,-2.6951195652173965,638.562738999969,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.29264348255151
193,434700.0,17.19210584801499,-3.039482336956496,670.4317829882642,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.243898140830595
194,435600.0,17.141139198667133,-3.3000000000000114,701.8013330902887,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.19210584801499
195,436500.0,17.093433356016988,-3.4536562499999945,731.1671566415584,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.141139198667133
196,437400.0,17.048817765048057,-3.528250000000014,758.6268477049551,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.093433356016988
197,438300.0,17.009058588097275,-3.4887187499999754,783.0926314103059,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.048817765048057
198,439200.0,16.976443261249926,-3.3000000000000114,803.156515232485,-1.0,1.0,18.0,1.0,ppo_thermostatic,17.009058588097275
199,440100.0,16.95721049800494,-2.7433734939759233,814.9764276003372,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.976443261249926
200,441000.0,16.956974309261113,-1.8156626506024054,815.1002395919618,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.95721049800494
201,441900.0,16.968020913473595,-0.8051204819277018,808.2820688048662,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.956974309261113
202,442800.0,16.979356828068944,0.0,801.2917865279596,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.968020913473595
203,443700.0,16.98350173325582,0.5383294371516172,798.7297907196156,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.979356828068944
204,444600.0,16.982705496079006,0.9208865311994145,799.2060855201892,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.98350173325582
205,445500.0,16.975594269188036,1.1180003596475672,803.5677651742236,-1.0,1.0,18.0,1.0,ppo_thermostatic,16.982705496079006
