episode_id,scenario,policy,season,step,time,t_zone,t_amb,hour,day,a0_raw,a1_raw,t_zone_next,delta_t,p_total,rea_t_supply_c,rea_heat_pump_power_w,rea_fan_power_w,rea_pump_power_w,policy_temperature_like_command_c,adapter_heat_intensity,adapter_supply_setpoint_c,adapter_zone_setpoint_c,adapter_plant_enabled
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,10,9900.0,20.563719378565224,7.074999999999989,2.75,0.11458333333333333,0.5161755084991455,-0.2909480631351471,20.714415838570858,0.15069646000563353,118723.11470839899,31.014627306816806,117246.07409423152,784.0876152698539,692.952998897632,30.887491822242737,0.7580877542495728,30.887491822242737,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,11,10800.0,20.714415838570858,7.100000000000023,3.0,0.125,0.9413960576057434,0.7862422466278076,20.892381056497186,0.17796521792632802,174683.31676131135,34.2981863960909,173206.27614714383,784.0876152698725,692.952998897632,34.50186648964882,0.9706980288028717,34.50186648964882,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,12,11700.0,20.892381056497186,7.122672193877577,3.25,0.13541666666666666,0.5567669868469238,-0.6107226014137268,21.009180566749592,0.11679951025240598,111568.27937301758,31.484720178942325,110091.23875885058,784.0876152693739,692.952998897632,31.232519388198853,0.7783834934234619,31.232519388198853,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,13,12600.0,21.009180566749592,7.14379251700683,3.5,0.14583333333333334,-0.06655799597501755,-0.9123924970626831,20.947381833406325,-0.061798733343266576,32664.02509261519,26.236987806305365,31186.984478447703,784.087615269854,692.952998897632,25.93425703421235,0.4667210020124912,25.93425703421235,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,14,13500.0,20.947381833406325,7.168016581632628,3.75,0.15625,-0.6914210319519043,0.36609789729118347,20.779865532335236,-0.16751630107108895,1477.0406141675055,23.086129220404644,0.0,784.0876152698735,692.952998897632,20.622921228408813,0.15428948402404785,20.622921228408813,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,15,14400.0,20.779865532335236,7.199999999999989,4.0,0.16666666666666666,0.48952430486679077,0.9350194931030273,20.75898916215465,-0.020876370180587855,142686.11647311287,30.239291786905596,141209.07585894535,784.0876152698669,692.9529988976326,30.66095659136772,0.7447621524333954,30.66095659136772,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,16,15300.0,20.75898916215465,7.242920918367361,4.25,0.17708333333333334,-0.34834927320480347,-0.25908058881759644,20.710461903368014,-0.048527258786634775,6225.0551737610385,23.967191452589645,4748.014559593526,784.08761526988,692.952998897632,23.53903117775917,0.32582536339759827,23.53903117775917,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,17,16200.0,20.710461903368014,7.29370748299317,4.5,0.1875,-0.0608883760869503,-0.6210572719573975,20.63458407078133,-0.07587783258668424,64969.17083002895,25.824192624379123,63492.130215861434,784.0876152698762,692.952998897632,25.982448803260922,0.46955581195652485,25.982448803260922,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,18,17100.0,20.63458407078133,7.347640306122457,4.75,0.19791666666666666,-0.7401570081710815,-0.048590146005153656,20.532430620207776,-0.10215345057355307,1477.0406141674837,22.470109658778995,0.0,784.0876152698517,692.952998897632,20.208665430545807,0.12992149591445923,20.208665430545807,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,19,18000.0,20.532430620207776,7.399999999999977,5.0,0.20833333333333334,-0.546181321144104,0.3396279811859131,20.397963220724307,-0.1344673994834693,9853.186239441347,21.86882076338918,8376.145625273823,784.087615269892,692.952998897632,21.857458770275116,0.226909339427948,21.857458770275116,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,20,18900.0,20.397963220724307,7.449999999999989,5.25,0.21875,-0.12569616734981537,0.6653563976287842,20.34811905785108,-0.049844162873228015,72345.59506632555,25.239636203960742,70868.55445215805,784.0876152698704,692.952998897632,25.43158257752657,0.4371519163250923,25.43158257752657,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,21,19800.0,20.34811905785108,7.5,5.5,0.22916666666666666,0.4005301892757416,-0.3752667307853699,20.45612979714457,0.10801073929349059,130266.58853606498,29.710765105047813,128789.54792189738,784.0876152699718,692.952998897632,29.904506608843803,0.7002650946378708,29.904506608843803,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,22,20700.0,20.45612979714457,7.550000000000011,5.75,0.23958333333333334,0.6645196080207825,0.6095287203788757,20.664746421657128,0.20861662451255825,147172.2670384848,32.092113124761795,145695.22642431728,784.0876152698772,692.9529988976326,32.14841666817665,0.8322598040103912,32.14841666817665,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,23,21600.0,20.664746421657128,7.600000000000023,6.0,0.25,-0.22504323720932007,-0.4233437776565552,20.706336015436932,0.04158959377980409,14270.201367230778,25.07616483571195,12793.16075306326,784.0876152698883,692.952998897632,24.58713248372078,0.38747838139533997,24.58713248372078,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,24,22500.0,20.706336015436932,7.649999999999977,6.25,0.2604166666666667,0.3649910092353821,-0.7204950451850891,20.724896778510015,0.018560763073082853,116392.13533886347,29.294995335287354,114915.09472469595,784.0876152698843,692.952998897632,29.602423578500748,0.682495504617691,29.602423578500748,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,25,23400.0,20.724896778510015,7.699999999999989,6.5,0.2708333333333333,-0.6001836061477661,-0.9852754473686218,20.673789048476976,-0.05110773003303848,1477.0406141486956,23.567135235553565,0.0,784.0876152510615,692.9529988976342,21.398439347743988,0.19990819692611694,21.398439347743988,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,26,24300.0,20.673789048476976,7.75,6.75,0.28125,0.5738487839698792,0.3297017216682434,20.717386948847718,0.04359790037074163,152165.33716360864,30.933671387457082,150688.29654944112,784.0876152698758,692.952998897632,31.377714663743973,0.7869243919849396,31.377714663743973,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,27,25200.0,20.717386948847718,7.800000000000011,7.0,0.2916666666666667,0.41033074259757996,0.5614580512046814,20.83335052377737,0.11596357492965126,106908.03915320251,30.12728066377855,105430.998539035,784.0876152698725,692.9529988976326,29.98781131207943,0.70516537129879,29.98781131207943,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,28,26100.0,20.83335052377737,7.836718749999989,7.25,0.3020833333333333,-0.08216845244169235,0.1374823898077011,20.828338239309687,-0.005012284467682093,38297.059196401155,26.066542784546414,36820.01858223367,784.0876152698497,692.952998897632,25.801568154245615,0.4589157737791538,25.801568154245615,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,29,27000.0,20.828338239309687,7.856249999999989,7.5,0.3125,-0.7204059958457947,-0.770939826965332,20.711738328678848,-0.11659991063083908,1477.0406141675242,22.930154745385153,0.0,784.0876152698916,692.9529988976326,20.376549035310745,0.13979700207710266,20.376549035310745,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,30,27900.0,20.711738328678848,7.872656249999977,7.75,0.3229166666666667,0.33680590987205505,-0.05780758708715439,20.701518042890882,-0.010220285787966077,123634.81937286974,29.0237597256571,122157.77875870229,784.0876152698239,692.952998897632,29.362850233912468,0.6684029549360275,29.362850233912468,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,31,28800.0,20.701518042890882,7.899999999999977,8.0,0.3333333333333333,0.13047221302986145,0.529997706413269,20.749415643444877,0.047897600553994835,75999.91773541484,27.762105315168185,74522.87712124737,784.0876152698532,692.952998897632,27.609013810753822,0.5652361065149307,27.609013810753822,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,32,29700.0,20.749415643444877,7.940625000000011,8.25,0.34375,0.26943662762641907,0.10715880244970322,20.796790197204587,0.04737455375970967,95698.79194399186,28.755610979583537,94221.75132982434,784.0876152698889,692.952998897632,28.790211334824562,0.6347183138132095,28.790211334824562,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,33,30600.0,20.796790197204587,7.987500000000011,8.5,0.3541666666666667,0.11841432005167007,-0.3920997977256775,20.82037799420857,0.023587797003983724,71634.97355142211,27.592827299292708,70157.9329372546,784.0876152698838,692.952998897632,27.506521720439196,0.559207160025835,27.506521720439196,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,34,31500.0,20.82037799420857,8.040624999999977,8.75,0.3645833333333333,-0.9383643269538879,-0.12656521797180176,20.624090566534562,-0.19628742767400809,784.0876152698736,25.289168066508637,0.0,784.0876152698736,2.713361721278199e-29,18.523903220891953,0.03081783652305603,18.523903220891953,21.0,0.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,35,32400.0,20.624090566534562,8.100000000000023,9.0,0.375,-0.5708306431770325,-0.1829427182674408,20.5413246178166,-0.08276594871796306,1477.0406140020266,22.35029589280873,0.0,784.0876152683851,692.9529987336415,21.647939532995224,0.21458467841148376,21.647939532995224,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,36,33300.0,20.5413246178166,8.168749999999989,9.25,0.3854166666666667,0.7068061232566833,-0.5321210026741028,20.637753934815976,0.09642931699937662,177586.5161092285,31.92232601967015,176109.47549506102,784.0876152698615,692.9529988976329,32.50785204768181,0.8534030616283417,32.50785204768181,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,37,34200.0,20.637753934815976,8.245833333333337,9.5,0.3958333333333333,-0.8833945393562317,-0.43723222613334656,20.653659000240964,0.015905065424988152,1477.040614167469,23.92475657427616,0.0,784.087615269836,692.9529988976329,18.99114641547203,0.058302730321884155,18.99114641547203,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,38,35100.0,20.653659000240964,8.324999999999989,9.75,0.40625,-0.4128124713897705,0.32383301854133606,20.5628964719711,-0.0907625282698632,17939.412535304353,23.06958311644388,16462.371921136848,784.0876152698735,692.9529988976329,22.99109399318695,0.29359376430511475,22.99109399318695,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,39,36000.0,20.5628964719711,8.399999999999977,10.0,0.4166666666666667,0.1140643060207367,0.5677964091300964,20.55788089967615,-0.005015572294951198,96144.20600253085,27.226917187097058,94667.16538836337,784.0876152698534,692.9529988976329,27.469546601176262,0.5570321530103683,27.469546601176262,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,40,36900.0,20.55788089967615,8.473437499999989,10.25,0.4270833333333333,0.3286270797252655,-0.1872262805700302,20.657996058829895,0.10011515915374503,110299.10047995114,29.239619624337593,108822.05986578365,784.0876152698577,692.9529988976329,29.293330177664757,0.6643135398626328,29.293330177664757,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,41,37800.0,20.657996058829895,8.541666666666686,10.5,0.4375,0.6280407905578613,-0.6660541892051697,20.825339286314374,0.16734322748447994,140570.1481328356,31.742500258600387,139093.10751866808,784.0876152698654,692.95299889763,31.83834671974182,0.8140203952789307,31.83834671974182,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,42,38700.0,20.825339286314374,8.589062500000011,10.75,0.4479166666666667,-0.9545758366584778,-0.8199042677879333,20.68307254872741,-0.14226673758696506,784.0876152698736,27.194667049049087,0.0,784.0876152698736,4.117336944824945e-30,18.38610538840294,0.02271208167076111,18.38610538840294,21.0,0.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,43,39600.0,20.68307254872741,8.600000000000023,11.0,0.4583333333333333,0.44471868872642517,-0.07624553889036179,20.78401134006765,0.10093879134024064,122082.22520613499,30.093263945784486,120605.1845919675,784.0876152698645,692.9529988976219,30.280108854174614,0.7223593443632126,30.280108854174614,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,44,40500.0,20.78401134006765,8.556249999999977,11.25,0.46875,-0.6774564385414124,0.0020895502530038357,20.777934669380045,-0.006076670687605201,1477.0406141674691,23.915410332140198,0.0,784.0876152698472,692.9529988976219,20.741620272397995,0.16127178072929382,20.741620272397995,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,45,41400.0,20.777934669380045,8.47083333333336,11.5,0.4791666666666667,-0.6953758001327515,0.39264073967933655,20.666070514010414,-0.11186415536963068,1477.0406141674973,22.316302188749944,0.0,784.0876152698754,692.9529988976219,20.589305698871613,0.15231209993362427,20.589305698871613,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,46,42300.0,20.666070514010414,8.375,11.75,0.4895833333333333,-0.10768745094537735,-0.23795755207538605,20.611900200948355,-0.054170313062058995,67886.53581449507,25.42441855155795,66409.49520032757,784.087615269874,692.9529988976219,25.584656666964293,0.4461562745273113,25.584656666964293,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,47,43200.0,20.611900200948355,8.300000000000011,12.0,0.5,-0.3969758152961731,0.2605651915073395,20.567828331508622,-0.04407186943973329,18774.274678177095,23.26694814870217,17297.23406400959,784.0876152698855,692.9529988976219,23.12570556998253,0.30151209235191345,23.12570556998253,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,48,44100.0,20.567828331508622,8.248437500000023,12.25,0.5104166666666666,-0.27637478709220886,-0.8247001767158508,20.52852464601,-0.03930368549862351,42438.292419294114,24.086501040228086,40961.251805126616,784.087615269877,692.9529988976219,24.150814309716225,0.36181260645389557,24.150814309716225,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,49,45000.0,20.52852464601,8.199999999999989,12.5,0.5208333333333334,-0.763988196849823,0.9237953424453735,20.467227653945713,-0.061296992064285405,1477.0406141674948,21.876190306028946,0.0,784.0876152698728,692.9529988976219,20.006100326776505,0.1180059015750885,20.006100326776505,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,50,45900.0,20.467227653945713,8.151562500000011,12.75,0.53125,0.8171613812446594,0.3994142711162567,20.632641068864643,0.16541341491893036,195546.8737711582,32.82397164359219,194069.83315699067,784.0876152698916,692.9529988976219,33.445871740579605,0.9085806906223297,33.445871740579605,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,51,46800.0,20.632641068864643,8.100000000000023,13.0,0.5416666666666666,-0.4682600796222687,0.9383527636528015,20.74228927990248,0.10964821103783606,1477.0406141671435,24.379152927614086,0.0,784.0876152695216,692.9529988976219,22.519789323210716,0.26586996018886566,22.519789323210716,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,52,47700.0,20.74228927990248,8.048437499999977,13.25,0.5520833333333334,0.5575017929077148,0.43378037214279175,20.86390085882141,0.12161157891893026,144111.72019085204,30.851815857511326,142634.67957668452,784.0876152698959,692.9529988976219,31.238765239715576,0.7787508964538574,31.238765239715576,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,53,48600.0,20.86390085882141,7.991666666666674,13.5,0.5625,-0.10127699375152588,-0.45551687479019165,20.944236450920755,0.08033559209934538,34590.0570092364,25.99369955154583,33113.016395068895,784.0876152698855,692.9529988976219,25.63914555311203,0.44936150312423706,25.63914555311203,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,54,49500.0,20.944236450920755,7.9140625,13.75,0.5729166666666666,-0.807218074798584,0.8052048087120056,20.88283854080902,-0.061397910111736564,1477.0406141674575,22.92290562851963,0.0,784.0876152698356,692.9529988976219,19.638646364212036,0.09639096260070801,19.638646364212036,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,55,50400.0,20.88283854080902,7.800000000000011,14.0,0.5833333333333334,-0.08844742178916931,-0.5952732563018799,20.8559927714262,-0.026845769382816798,64356.88325780046,25.62823002980747,62879.842643632954,784.0876152698875,692.9529988976219,25.74819691479206,0.45577628910541534,25.74819691479206,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,56,51300.0,20.8559927714262,7.631250000000023,14.25,0.59375,-0.3880867660045624,0.15843914449214935,20.82342479116545,-0.03256798026075103,15677.136131577463,23.34335694964335,14200.095517409985,784.0876152698572,692.9529988976219,23.20126248896122,0.3059566169977188,23.20126248896122,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,57,52200.0,20.82342479116545,7.4208333333333485,14.5,0.6041666666666666,-0.6464544534683228,0.7132285833358765,20.746032591304527,-0.07739219986092394,1477.040614167642,21.935210282730736,0.0,784.08761527002,692.9529988976219,21.005137145519257,0.17677277326583862,21.005137145519257,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,58,53100.0,20.746032591304527,7.199999999999989,14.75,0.6145833333333334,0.5170390605926514,0.43892592191696167,20.84516019736958,0.09912760606505344,152452.00526128148,30.42854775142905,150974.96464711404,784.0876152698279,692.9529988976213,30.894832015037537,0.7585195302963257,30.894832015037537,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,59,54000.0,20.84516019736958,7.0,15.0,0.625,-0.13581392168998718,0.25461769104003906,20.95472328438757,0.10956308701798889,32945.58566121254,25.748835752582124,31468.54504704503,784.0876152698919,692.9529988976213,25.34558166563511,0.4320930391550064,25.34558166563511,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,60,54900.0,20.95472328438757,6.823325892857156,15.25,0.6354166666666666,0.1681959331035614,0.29969319701194763,21.02909347616304,0.074370191775472,85023.68093650916,27.81384983769385,83546.6403223417,784.08761526984,692.9529988976219,27.929665431380272,0.5840979665517807,27.929665431380272,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,61,55800.0,21.02909347616304,6.6497023809523625,15.5,0.6458333333333334,-0.8311113715171814,-0.16838519275188446,21.00424613103519,-0.024847345127852805,1477.0406141675403,23.279193662401724,0.0,784.0876152699185,692.9529988976219,19.435553342103958,0.0844443142414093,19.435553342103958,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,62,56700.0,21.00424613103519,6.476227678571433,15.75,0.65625,-0.916771650314331,-0.012018361128866673,20.826894153850503,-0.17735197718468498,784.0876152698678,23.259888807508958,0.0,784.0876152698678,-1.3184347736878355e-32,18.707440972328186,0.04161417484283447,18.707440972328186,21.0,0.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,63,57600.0,20.826894153850503,6.300000000000011,16.0,0.6666666666666666,-0.3402775824069977,-0.7109516263008118,20.768061364790185,-0.05883278906031819,34590.87710166467,23.585716086294156,33113.8364874972,784.0876152698629,692.9529988976052,23.60764054954052,0.32986120879650116,23.60764054954052,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,64,58500.0,20.768061364790185,6.083928571428544,16.25,0.6770833333333334,-0.793194055557251,0.17528913915157318,20.67899378930116,-0.08906757548902533,1477.0406141674616,21.790312528025083,0.0,784.0876152698563,692.9529988976052,19.757850527763367,0.10340297222137451,19.757850527763367,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,65,59400.0,20.67899378930116,5.835714285714289,16.5,0.6875,-0.6588140726089478,0.8502402305603027,20.57179613439189,-0.10719765490927102,1477.040614167477,21.24475149105507,0.0,784.0876152698713,692.9529988976059,20.900080382823944,0.17059296369552612,20.900080382823944,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,66,60300.0,20.57179613439189,5.619642857142878,16.75,0.6979166666666666,0.16212227940559387,-0.3062603771686554,20.595891766055104,0.024095631663215045,111605.7984057198,27.567460876816483,110128.75779155233,784.0876152698715,692.9529988976052,27.878039374947548,0.5810611397027969,27.878039374947548,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,67,61200.0,20.595891766055104,5.5,17.0,0.7083333333333334,0.1818309873342514,-0.9543922543525696,20.710289698460315,0.11439793240521112,89456.25344942862,28.134117458362653,87979.21283526113,784.087615269884,692.9529988976059,28.045563392341137,0.5909154936671257,28.045563392341137,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,68,62100.0,20.710289698460315,5.449999999999989,17.25,0.71875,0.9171184301376343,-0.035393126308918,20.951215067861597,0.24092536940128184,181445.37517328298,33.969932542198706,179968.3345591155,784.087615269877,692.9529988976052,34.29550665616989,0.9585592150688171,34.29550665616989,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,69,63000.0,20.951215067861597,5.399999999999977,17.5,0.7291666666666666,0.5654704570770264,-0.8345400094985962,21.167566425789175,0.21635135792757865,113112.5159646604,31.57819228065449,111635.47535049291,784.0876152698859,692.9529988976052,31.306498885154724,0.7827352285385132,31.306498885154724,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,70,63900.0,21.167566425789175,5.350000000000023,17.75,0.7395833333333334,-0.02668333798646927,-0.018586011603474617,21.17922724395214,0.011660818162965825,35323.56457165299,26.592210649644414,33846.5239574855,784.0876152698859,692.9529988976052,26.27319162711501,0.48665833100676537,26.27319162711501,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,71,64800.0,21.17922724395214,5.300000000000011,18.0,0.75,0.8756529092788696,0.1434561014175415,21.254847844349968,0.07562060039782637,174254.9910119625,33.43350165298199,172777.95039779507,784.0876152698172,692.9529988976052,33.94304972887039,0.9378264546394348,33.94304972887039,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,72,65700.0,21.254847844349968,5.25,18.25,0.7604166666666666,-0.05302119627594948,-0.4660486876964569,21.251962875294225,-0.0028849690557422036,28586.107435232436,26.527390817481034,27109.066821064996,784.0876152698345,692.9529988976052,26.04931983165443,0.47348940186202526,26.04931983165443,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,73,66600.0,21.251962875294225,5.199999999999989,18.5,0.7708333333333334,-0.3368619978427887,0.04134480655193329,21.104741001019647,-0.1472218742745781,9555.192532512421,23.764341606671167,8078.151918344932,784.0876152698852,692.9529988976052,23.636673018336296,0.33156900107860565,23.636673018336296,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,74,67500.0,21.104741001019647,5.149999999999977,18.75,0.78125,-0.12217707931995392,-0.9567758440971375,20.972779370185833,-0.13196163083381407,54492.43494682949,25.290905375770137,53015.394332662014,784.0876152698679,692.9529988976052,25.46149482578039,0.43891146034002304,25.46149482578039,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,75,68400.0,20.972779370185833,5.100000000000023,19.0,0.7916666666666666,0.6525838375091553,0.7923215627670288,21.027957506942585,0.05517813675675143,156106.63073315957,31.657710649532476,154629.59011899206,784.0876152699087,692.9529988976052,32.04696261882782,0.8262919187545776,32.04696261882782,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,76,69300.0,21.027957506942585,5.047640306122446,19.25,0.8020833333333334,-0.719501793384552,0.10807228833436966,21.008246030369094,-0.019711476573490927,1477.0406141674985,24.3785396031426,0.0,784.0876152698934,692.9529988976052,20.384234756231308,0.140249103307724,20.384234756231308,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,77,70200.0,21.008246030369094,4.993707482993216,19.5,0.8125,-0.7828485369682312,0.3444801867008209,20.857539959928715,-0.15070607044037843,1477.0406141674748,22.545950663966607,0.0,784.0876152698695,692.9529988976052,19.845787435770035,0.1085757315158844,19.845787435770035,21.0,1.0
Jan_Winter_random_00,Jan_Winter,random,Jan_Winter,78,71100.0,20.857539959928715,4.942920918367349,19.75,0.8229166666666666,-0.4375324249267578,0.318845272064209,20.706955483127217,-0.1505844768014981,20880.136714520766,22.772213748845218,19403.096100353283,784.0876152698752,692.9529988976052,22.78097438812256,0.2812337875366211,22.78097438812256,21.0,1.0
