step,sim_time_sec,t_zone_c,t_amb_c,p_total_w,a0,a1,t_supply_cmd_c,fan_cmd_u,controller_source,prev_t_zone_c
30,288000.0,21.88366004833722,-23.900000000000006,4273.367523338078,1.0,0.053288139402866364,35.0,0.5266440697014332,ppo_thermostatic,15.745644990056348
31,288900.0,16.433063572148455,-23.863275074110675,1136.5386468538204,-1.0,1.0,18.0,1.0,ppo_thermostatic,21.88366004833722
32,289800.0,23.14577534225566,-23.67126976284584,4072.252062689246,1.0,0.10886488854885101,35.0,0.5544324442744255,ppo_thermostatic,16.433063572148455
33,290700.0,16.74412406989063,-23.318629570158095,945.4663696727314,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.14577534225566
34,291600.0,23.51569488197208,-22.80000000000001,3845.2284220321485,1.0,0.08067735284566879,35.0,0.5403386764228344,ppo_thermostatic,16.74412406989063
35,292500.0,17.00249021637387,-22.1633877840909,786.68169870108,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.51569488197208
36,293400.0,23.967730239628054,-21.472443181818193,3649.598477512601,1.0,0.06741007417440414,35.0,0.5337050370872021,ppo_thermostatic,17.00249021637387
37,294300.0,17.336965952146045,-20.745276988636363,580.9680247374528,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.967730239628054
38,295200.0,24.60300969145885,-20.0,3429.300480647161,1.0,0.06370289623737335,35.0,0.5318514481186867,ppo_thermostatic,17.336965952146045
39,296100.0,17.85499608772153,-19.15486505681818,262.1832657949973,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.60300969145885
40,297000.0,25.610343756764905,-18.219602272727286,3196.7795784264877,1.0,0.09636812657117844,35.0,0.5481840632855892,ppo_thermostatic,17.85499608772153
41,297900.0,18.464645094411253,-17.34953835227273,258.8826468982671,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.610343756764905
42,298800.0,26.386698825028873,-16.69999999999999,2921.3337722815845,1.0,0.09131428599357605,35.0,0.545657142996788,ppo_thermostatic,18.464645094411253
43,299700.0,18.989784614411235,-16.373070790816314,355.87666341260393,-1.0,1.0,18.0,1.0,ppo_thermostatic,26.386698825028873
44,300600.0,26.946681542744955,-16.265688775510228,2710.6498717989416,1.0,0.08237457275390625,35.0,0.5411872863769531,ppo_thermostatic,18.989784614411235
45,301500.0,19.394987768448345,-16.225462372448987,430.73014756442785,-1.0,1.0,18.0,1.0,ppo_thermostatic,26.946681542744955
46,302400.0,27.353706642319537,-16.100000000000023,2571.3849705646553,1.0,0.08078958094120026,35.0,0.5403947904706001,ppo_thermostatic,19.394987768448345
47,303300.0,19.777934385606954,-15.867091836734687,501.4816608324435,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.353706642319537
48,304200.0,27.81090187765335,-15.60612244897959,2462.408909667156,1.0,0.09955914318561554,35.0,0.5497795715928078,ppo_thermostatic,19.777934385606954
49,305100.0,20.164159297953233,-15.317091836734676,572.8470493105089,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.81090187765335
50,306000.0,28.204076742459335,-15.0,2348.804470759253,1.0,0.10847586393356323,35.0,0.5542379319667816,ppo_thermostatic,20.164159297953233
51,306900.0,20.490949331466652,-14.284750566893422,633.2378403628895,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.204076742459335
52,307800.0,28.567849166044937,-13.148790627362075,2245.0690362191613,1.0,0.11832435429096222,35.0,0.5591621771454811,ppo_thermostatic,20.490949331466652
53,308700.0,20.785080463127088,-12.113435374149674,687.5911581078102,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.567849166044937
54,309600.0,28.869911981239113,-11.699999999999989,2155.4752688894314,1.0,0.12560522556304932,35.0,0.5628026127815247,ppo_thermostatic,20.785080463127088
55,310500.0,20.968692034987498,-11.840196078431347,721.5278192684409,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.869911981239113
56,311400.0,29.101589105756716,-12.094226579520694,2144.2608966262937,1.0,0.16191387176513672,35.0,0.5809569358825684,ppo_thermostatic,20.968692034987498
57,312300.0,21.073166052307386,-12.426143790849665,740.8489560363067,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.101589105756716
58,313200.0,29.21501565954361,-12.800000000000011,2133.8814265956325,1.0,0.17802700400352478,35.0,0.5890135020017624,ppo_thermostatic,21.073166052307386
59,314100.0,21.078778054222198,-13.17941176470589,741.9030893122682,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.21501565954361
60,315000.0,29.08275168680069,-13.562254901960785,2182.86808179643,1.0,0.17851750552654266,35.0,0.5892587527632713,ppo_thermostatic,21.078778054222198
61,315900.0,20.907656464227898,-13.96397058823527,710.2990509183768,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.08275168680069
62,316800.0,28.724798723014487,-14.399999999999977,2322.072649154126,1.0,0.18308083713054657,35.0,0.5915404185652733,ppo_thermostatic,20.907656464227898
63,317700.0,20.566166359570502,-14.901171874999989,647.2060108465893,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.724798723014487
64,318600.0,28.19999665005423,-15.469791666666652,2541.1433178610214,1.0,0.19580979645252228,35.0,0.5979048982262611,ppo_thermostatic,20.566166359570502
65,319500.0,20.156503755772917,-16.078515625000023,571.5063714110181,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.19999665005423
66,320400.0,27.67523297266655,-16.69999999999999,2730.579718883233,1.0,0.19418799877166748,35.0,0.5970939993858337,ppo_thermostatic,20.156503755772917
67,321300.0,19.81854405525462,-17.50566406249999,509.0519338700373,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.67523297266655
68,322200.0,27.235519063180618,-18.50468749999999,2881.2610797473626,1.0,0.18976518511772156,35.0,0.5948825925588608,ppo_thermostatic,19.81854405525462
69,323100.0,19.519519091075153,-19.426367187500006,453.79040367681466,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.235519063180618
70,324000.0,26.906622028652976,-20.0,3017.2014980716262,1.0,0.1957695186138153,35.0,0.5978847593069077,ppo_thermostatic,19.519519091075153
71,324900.0,18.86931426617491,-20.194648437500007,333.5330265595799,-1.0,1.0,18.0,1.0,ppo_thermostatic,26.906622028652976
72,325800.0,26.073256355555372,-20.2096875,3341.828026768366,1.0,0.20230910181999207,35.0,0.601154550909996,ppo_thermostatic,18.86931426617491
73,326700.0,18.629281319310962,-20.11988281250001,289.1811857977242,-1.0,1.0,18.0,1.0,ppo_thermostatic,26.073256355555372
74,327600.0,25.98646732320134,-20.0,3535.804293140671,1.0,0.2589762210845947,35.0,0.6294881105422974,ppo_thermostatic,18.629281319310962
75,328500.0,18.447523926091378,-19.85374999999999,255.6142726298194,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.98646732320134
76,329400.0,25.91550858777225,-19.669999999999987,3675.09292136449,1.0,0.2977597117424011,35.0,0.6488798558712006,ppo_thermostatic,18.447523926091378
77,330300.0,18.281113445043673,-19.50125,224.89342850804087,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.91550858777225
78,331200.0,25.853986446360864,-19.400000000000006,3792.2049035530167,1.0,0.3295879364013672,35.0,0.6647939682006836,ppo_thermostatic,18.281113445043673
79,332100.0,18.111150049155583,-19.48942307692306,193.52355638811596,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.853986446360864
80,333000.0,25.763286685958747,-19.738461538461536,3910.589553611234,1.0,0.35722020268440247,35.0,0.6786101013422012,ppo_thermostatic,18.111150049155583
81,333900.0,17.928420162045654,-19.968269230769238,217.17885527989873,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.763286685958747
82,334800.0,25.614509995353444,-20.0,4005.4832730702174,1.0,0.36825448274612427,35.0,0.6841272413730621,ppo_thermostatic,17.928420162045654
83,335700.0,17.769982459363632,-19.859671945701365,314.61661949435376,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.614509995353444
84,336600.0,25.41326888305639,-19.702714932126696,4041.523000246974,1.0,0.3525083065032959,35.0,0.676254153251648,ppo_thermostatic,17.769982459363632
85,337500.0,17.63485946416762,-19.544400452488674,397.7013575780752,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.41326888305639
86,338400.0,25.25406309094268,-19.400000000000006,4085.7690482723015,1.0,0.3455316424369812,35.0,0.6727658212184906,ppo_thermostatic,17.63485946416762
87,339300.0,17.513693002014236,-19.268910845588238,472.203534972885,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.25406309094268
88,340200.0,25.12084285636348,-19.14111519607843,4123.212181188191,1.0,0.3399833142757416,35.0,0.6699916571378708,ppo_thermostatic,17.513693002014236
89,341100.0,17.42332269680537,-19.017761948529426,527.7678277612195,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.12084285636348
90,342000.0,25.011293999232578,-18.900000000000006,4140.779179917857,1.0,0.3313769996166229,35.0,0.6656884998083115,ppo_thermostatic,17.42332269680537
91,342900.0,17.34322519729085,-18.847823660714283,577.0082648817441,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.011293999232578
92,343800.0,24.867063030942177,-18.875446428571422,4161.5963257926105,1.0,0.31957149505615234,35.0,0.6597857475280762,ppo_thermostatic,17.34322519729085
93,344700.0,17.23894933879592,-18.915345982142867,641.1155012573345,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.867063030942177
94,345600.0,24.685881468457183,-18.900000000000006,4188.153002344978,1.0,0.30527061223983765,35.0,0.6526353061199188,ppo_thermostatic,17.23894933879592
95,346500.0,17.13272479997147,-18.721146616541347,706.4481066713067,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.685881468457183
96,347400.0,24.48626937545737,-18.396867167919794,4202.09191488265,1.0,0.2854594588279724,35.0,0.6427297294139862,ppo_thermostatic,17.13272479997147
97,348300.0,17.035953794712896,-18.04915413533834,765.9723080561804,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.48626937545737
98,349200.0,24.301011383122386,-17.80000000000001,4211.641960497285,1.0,0.2667030096054077,35.0,0.6333515048027039,ppo_thermostatic,17.035953794712896
99,350100.0,16.944849251671315,-17.77919407894737,822.0076310542671,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.301011383122386
100,351000.0,24.009236652363143,-17.945394736842104,4159.148494525674,1.0,0.2189597189426422,35.0,0.6094798594713211,ppo_thermostatic,16.944849251671315
101,351900.0,16.85548596583544,-18.163898026315792,876.9726511043907,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.009236652363143
102,352800.0,23.83749285077289,-18.30000000000001,4163.470436013818,1.0,0.2019384205341339,35.0,0.600969210267067,ppo_thermostatic,16.85548596583544
103,353700.0,16.77022260703592,-18.14474381625442,929.411947235355,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.83749285077289
104,354600.0,23.6963857597774,-17.652650176678435,4199.9056945327475,1.0,0.19754034280776978,35.0,0.5987701714038849,ppo_thermostatic,16.77022260703592
105,355500.0,16.690232565018732,-16.934231448763228,978.6034649401033,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.6963857597774
106,356400.0,23.536406329352985,-16.100000000000023,4184.965758077804,1.0,0.1771247684955597,35.0,0.5885623842477798,ppo_thermostatic,16.690232565018732
107,357300.0,16.712746286712957,-13.380603181586935,964.7456308527261,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.536406329352985
108,358200.0,23.52838377059038,-8.453575504255411,3988.7745807401616,1.0,0.12202537804841995,35.0,0.56101268902421,ppo_thermostatic,16.712746286712957
109,359100.0,17.072300092811247,-3.5997600747961656,743.6089514768787,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.52838377059038
110,360000.0,23.95999769692901,-1.1000000000000227,3830.711820844253,1.0,0.11937928944826126,35.0,0.5596896447241306,ppo_thermostatic,17.072300092811247
111,360900.0,17.23501603372739,-2.465969081922367,643.5429301533203,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.95999769692901
112,361800.0,24.089303953196065,-6.1883689136607245,3969.2456311593637,1.0,0.1725812554359436,35.0,0.5862906277179718,ppo_thermostatic,17.23501603372739
113,362700.0,16.937528418406373,-10.016584288568708,826.5204992173993,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.089303953196065
114,363600.0,23.66735594239117,-11.699999999999989,4076.6204065827787,1.0,0.16005170345306396,35.0,0.580025851726532,ppo_thermostatic,16.937528418406373
115,364500.0,16.749004006380005,-11.249807760185547,942.4641352305337,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.66735594239117
116,365400.0,23.316144833320152,-10.447009883017358,3977.625182484332,1.0,0.09904089570045471,35.0,0.5495204478502274,ppo_thermostatic,16.749004006380005
117,366300.0,16.744547300150543,-9.695707064340468,945.1953364567522,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.316144833320152
118,367200.0,23.249785959465044,-9.399999999999977,3962.9178977622555,1.0,0.0889703780412674,35.0,0.5444851890206337,ppo_thermostatic,16.744547300150543
119,368100.0,16.710030093886814,-9.86457889125802,966.4327273142821,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.249785959465044
120,369000.0,23.107285303507922,-10.713752665245181,3985.181697567127,1.0,0.08213424682617188,35.0,0.5410671234130859,ppo_thermostatic,16.710030093886814
121,369900.0,16.59714660365313,-11.331050106609837,1035.8776941597107,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.107285303507922
122,370800.0,22.939109095581784,-11.100000000000023,4002.825881092409,1.0,0.07198983430862427,35.0,0.5359949171543121,ppo_thermostatic,16.59714660365313
123,371700.0,16.584894615631583,-9.939285714285688,1043.423355029619,-1.0,1.0,18.0,1.0,ppo_thermostatic,22.939109095581784
124,372600.0,22.84418895008497,-8.407142857142844,3870.834272579136,1.0,0.02910991758108139,35.0,0.5145549587905407,ppo_thermostatic,16.584894615631583
125,373500.0,16.745272526378187,-6.846428571428589,944.7966601095115,-1.0,1.0,18.0,1.0,ppo_thermostatic,22.84418895008497
126,374400.0,23.26198204210249,-5.600000000000023,3749.8976542808605,1.0,0.03215187042951584,35.0,0.5160759352147579,ppo_thermostatic,16.745272526378187
127,375300.0,17.59868088128195,-4.625,419.6127356367838,-1.0,1.0,18.0,1.0,ppo_thermostatic,23.26198204210249
128,376200.0,24.766610403854713,-3.6499999999999773,3351.719998908104,1.0,0.05658759921789169,35.0,0.5282937996089458,ppo_thermostatic,17.59868088128195
129,377100.0,18.085738754237127,-2.6750000000000114,188.94812463422076,-1.0,1.0,18.0,1.0,ppo_thermostatic,24.766610403854713
130,378000.0,25.489516015123513,-1.6999999999999886,3028.9067742750344,1.0,0.027004413306713104,35.0,0.5135022066533566,ppo_thermostatic,18.085738754237127
131,378900.0,18.5604108150269,-0.7250000000000227,276.5985674805597,-1.0,1.0,18.0,1.0,ppo_thermostatic,25.489516015123513
132,379800.0,26.057505092692395,0.25,2678.0359775157162,1.0,-0.03406248986721039,35.0,0.4829687550663948,ppo_thermostatic,18.5604108150269
133,380700.0,19.039847587589236,1.2250000000000227,365.17643803455235,-1.0,1.0,18.0,1.0,ppo_thermostatic,26.057505092692395
134,381600.0,26.618665877250862,2.1999999999999886,2376.496491482125,1.0,-0.08534389734268188,35.0,0.45732805132865906,ppo_thermostatic,19.039847587589236
135,382500.0,19.503314332441107,2.971986607142867,450.8485105300368,-1.0,1.0,18.0,1.0,ppo_thermostatic,26.618665877250862
136,383400.0,27.23189790809073,3.4669642857143117,2144.1513879176578,1.0,-0.1099567711353302,35.0,0.4450216144323349,ppo_thermostatic,19.503314332441107
137,384300.0,19.92438353937922,3.878459821428578,528.7255092572349,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.23189790809073
138,385200.0,27.718779233438397,4.399999999999977,1959.2454550695775,1.0,-0.13260801136493683,35.0,0.4336959943175316,ppo_thermostatic,19.92438353937922
139,386100.0,20.324535792334302,5.118415178571411,602.7644599001985,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.718779233438397
140,387000.0,28.1958966805272,5.908035714285688,1787.954475949961,1.0,-0.15326546132564545,35.0,0.4233672693371773,ppo_thermostatic,20.324535792334302
141,387900.0,20.743814597942503,6.643638392857156,680.2970166298602,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.1958966805272
142,388800.0,28.712937352089853,7.199999999999989,1644.9866118327723,1.0,-0.15746821463108063,35.0,0.4212658926844597,ppo_thermostatic,20.743814597942503
143,389700.0,21.165331631056347,7.625,758.2380942670244,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.712937352089853
144,390600.0,29.263798448894818,8.050000000000011,1541.197087149787,1.0,-0.13589902222156525,35.0,0.4320504888892174,ppo_thermostatic,21.165331631056347
145,391500.0,21.565882049007087,8.475000000000023,832.3122224968434,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.263798448894818
146,392400.0,29.737899718023243,8.899999999999977,1444.9175263250424,1.0,-0.11800727248191833,35.0,0.44099636375904083,ppo_thermostatic,21.565882049007087
147,393300.0,21.914736418639905,9.324999999999989,896.8298842825135,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.737899718023243
148,394200.0,30.20512509755099,9.75,1365.2639291512278,1.0,-0.0870993584394455,35.0,0.45645032078027725,ppo_thermostatic,21.914736418639905
149,395100.0,22.222093726429193,10.175000000000011,953.6750600162424,-1.0,1.0,18.0,1.0,ppo_thermostatic,30.20512509755099
150,396000.0,30.615642118837343,10.600000000000023,1288.1011432875684,1.0,-0.059885308146476746,35.0,0.4700573459267616,ppo_thermostatic,22.222093726429193
151,396900.0,22.45892987169333,10.201562500000023,997.4962554866653,-1.0,1.0,18.0,1.0,ppo_thermostatic,30.615642118837343
152,397800.0,30.908049140283936,8.737500000000011,1274.6069562318858,1.0,-0.005986079573631287,35.0,0.49700696021318436,ppo_thermostatic,22.45892987169333
153,398700.0,22.52232211588091,7.079687499999977,1009.3380889321746,-1.0,1.0,18.0,1.0,ppo_thermostatic,30.908049140283936
154,399600.0,30.968384836075984,6.100000000000023,1301.8014191099203,1.0,0.028799794614315033,35.0,0.5143998973071575,ppo_thermostatic,22.52232211588091
155,400500.0,22.529177221385964,5.903765368852476,1010.7226244359388,-1.0,1.0,18.0,1.0,ppo_thermostatic,30.968384836075984
156,401400.0,31.01129444088093,5.88504098360653,1334.5066410261716,1.0,0.06425245851278305,35.0,0.5321262292563915,ppo_thermostatic,22.529177221385964
157,402300.0,22.484212248237895,5.848796106557359,1002.4927667465815,-1.0,1.0,18.0,1.0,ppo_thermostatic,31.01129444088093
158,403200.0,30.840597765440634,5.600000000000023,1402.5601124707425,1.0,0.0730171650648117,35.0,0.5365085825324059,ppo_thermostatic,22.484212248237895
159,404100.0,22.252409164101948,5.140720022474852,959.6785165637483,-1.0,1.0,18.0,1.0,ppo_thermostatic,30.840597765440634
160,405000.0,30.37969163160568,4.603668693812779,1553.0181908977063,1.0,0.07158496975898743,35.0,0.5357924848794937,ppo_thermostatic,22.252409164101948
161,405900.0,21.907978699376656,3.9897830182443386,896.0049233885067,-1.0,1.0,18.0,1.0,ppo_thermostatic,30.37969163160568
162,406800.0,29.923742578845747,3.3000000000000114,1694.8329625336783,1.0,0.06613223999738693,35.0,0.5330661199986935,ppo_thermostatic,21.907978699376656
163,407700.0,21.613009098301973,2.203326612903197,841.4436618948844,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.923742578845747
164,408600.0,29.48833613179022,0.7362903225806576,1814.14709174047,1.0,0.052652209997177124,35.0,0.5263261049985886,ppo_thermostatic,21.613009098301973
165,409500.0,21.321548309130606,-0.5488911290322562,787.4756591648126,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.48833613179022
166,410400.0,29.151228529746106,-1.1000000000000227,1935.3376979351788,1.0,0.058983348309993744,35.0,0.5294916741549969,ppo_thermostatic,21.321548309130606
167,411300.0,20.7016302799521,-1.1000000000000227,672.591457781278,-1.0,1.0,18.0,1.0,ppo_thermostatic,29.151228529746106
168,412200.0,28.345580316852818,-1.1000000000000227,2257.095858620704,1.0,0.08687525987625122,35.0,0.5434376299381256,ppo_thermostatic,20.7016302799521
169,413100.0,20.458699171243154,-1.1000000000000227,627.5628041537377,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.345580316852818
170,414000.0,28.22836073619999,-1.1000000000000227,2431.5106802400514,1.0,0.1495250016450882,35.0,0.5747625008225441,ppo_thermostatic,20.458699171243154
171,414900.0,20.270044913692914,-1.1000000000000227,592.6144926981549,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.22836073619999
172,415800.0,28.10906191722836,-1.1000000000000227,2538.281591383522,1.0,0.17892059683799744,35.0,0.5894602984189987,ppo_thermostatic,20.270044913692914
173,416700.0,20.110013479364113,-1.1000000000000227,562.9639964592969,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.10906191722836
174,417600.0,28.058527384862373,-1.1000000000000227,2638.9495881901807,1.0,0.21601980924606323,35.0,0.6080099046230316,ppo_thermostatic,20.110013479364113
175,418500.0,19.96140024101493,-1.4278846153846416,535.450483381321,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.058527384862373
176,419400.0,28.007248251087958,-2.1576923076922867,2752.402150618622,1.0,0.2580344080924988,35.0,0.6290172040462494,ppo_thermostatic,19.96140024101493
177,420300.0,19.780544208932383,-2.908653846153868,501.9977673854263,-1.0,1.0,18.0,1.0,ppo_thermostatic,28.007248251087958
178,421200.0,27.87881356309265,-3.3000000000000114,2858.8107404640805,1.0,0.28283315896987915,35.0,0.6414165794849396,ppo_thermostatic,19.780544208932383
179,422100.0,19.628718851944427,-3.168846153846175,473.9216388913736,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.87881356309265
180,423000.0,27.7940376963291,-2.7739743589743853,2924.609837761282,1.0,0.29684069752693176,35.0,0.6484203487634659,ppo_thermostatic,19.628718851944427
181,423900.0,19.529148391545505,-2.3671153846153743,455.5159996577505,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.7940376963291
182,424800.0,27.717378891889098,-2.1999999999999886,2968.068499608763,1.0,0.30238398909568787,35.0,0.6511919945478439,ppo_thermostatic,19.529148391545505
183,425700.0,19.420144381272394,-2.314374999999984,435.3696053350977,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.717378891889098
184,426600.0,27.573573375662363,-2.5183333333333167,3011.713540803038,1.0,0.2965894937515259,35.0,0.6482947468757629,ppo_thermostatic,19.420144381272394
185,427500.0,19.290749178196165,-2.713124999999991,411.456267504218,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.573573375662363
186,428400.0,27.44532916828109,-2.8000000000000114,3065.352404030355,1.0,0.2976491451263428,35.0,0.6488245725631714,ppo_thermostatic,19.290749178196165
187,429300.0,19.181258367569683,-2.6927989130434753,391.22264317182135,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.44532916828109
188,430200.0,27.359890319457804,-2.4641304347825894,3102.951103340891,1.0,0.2991083860397339,35.0,0.6495541930198669,ppo_thermostatic,19.181258367569683
189,431100.0,19.10600593429683,-2.2533967391304373,377.31022424484047,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.359890319457804
190,432000.0,27.273224700360856,-2.1999999999999886,3119.014275897284,1.0,0.29169219732284546,35.0,0.6458460986614227,ppo_thermostatic,19.10600593429683
191,432900.0,19.023735318176534,-2.378197010869542,362.1055997222642,-1.0,1.0,18.0,1.0,ppo_thermostatic,27.273224700360856
192,433800.0,27.194279061731663,-2.6951195652173965,3172.256461234177,1.0,0.3004571795463562,35.0,0.6502285897731781,ppo_thermostatic,19.023735318176534
